	SNP	Chromosome	Position	trait1
498	ENSG00000171608	chr1	9775756	0.0555802187473672
499	ENSG00000171608	chr1	9776333	0.0555802187473672
500	ENSG00000171608	chr1	9778126	0.0555802187473672
501	ENSG00000142657	chr1	10458648	0.10807197657759
502	ENSG00000142657	chr1	10459100	0.10807197657759
503	ENSG00000142657	chr1	10459125	0.10807197657759
504	ENSG00000142657	chr1	10459129	0.10807197657759
505	ENSG00000142657	chr1	10459136	0.10807197657759
506	ENSG00000142657	chr1	10459168	0.10807197657759
507	ENSG00000142657	chr1	10459174	0.10807197657759
508	ENSG00000142657	chr1	10459554	0.10807197657759
509	ENSG00000142657	chr1	10459688	0.10807197657759
510	ENSG00000142657	chr1	10472890	0.10807197657759
511	ENSG00000142657	chr1	10475348	0.10807197657759
512	ENSG00000142657	chr1	10478868	0.10807197657759
513	ENSG00000241563	chr1	10509775	0.551101570834813
514	ENSG00000241563	chr1	10509970	0.551101570834813
515	ENSG00000198793	chr1	11166591	0.323492013178849
516	ENSG00000198793	chr1	11167341	0.323492013178849
517	ENSG00000198793	chr1	11167363	0.323492013178849
518	ENSG00000198793	chr1	11169359	0.323492013178849
519	ENSG00000198793	chr1	11191650	0.323492013178849
520	ENSG00000198793	chr1	11199010	0.323492013178849
521	ENSG00000177000	chr1	11845779	0.00569470177789578
522	ENSG00000177000	chr1	11845809	0.00569470177789578
523	ENSG00000177000	chr1	11846659	0.00569470177789578
524	ENSG00000177000	chr1	11848350	0.00569470177789578
525	ENSG00000177000	chr1	11861261	0.00569470177789578
526	ENSG00000177000	chr1	11863084	0.00569470177789578
527	ENSG00000177000	chr1	11863084	0.00569470177789578
528	ENSG00000177000	chr1	11863084	0.00569470177789578
529	ENSG00000011021	chr1	11866206	0.00134962514063916
530	ENSG00000011021	chr1	11866267	0.00134962514063916
531	ENSG00000011021	chr1	11866269	0.00134962514063916
532	ENSG00000011021	chr1	11866297	0.00134962514063916
533	ENSG00000011021	chr1	11866316	0.00134962514063916
534	ENSG00000011021	chr1	11866319	0.00134962514063916
535	ENSG00000011021	chr1	11866319	0.00134962514063916
536	ENSG00000011021	chr1	11889905	0.00134962514063916
537	ENSG00000175206	chr1	11905765	0.858631893266848
538	ENSG00000175206	chr1	11905935	0.858631893266848
539	ENSG00000028137	chr1	12227059	0.206250612016914
540	ENSG00000028137	chr1	12227059	0.206250612016914
541	ENSG00000028137	chr1	12251894	0.206250612016914
542	ENSG00000162438	chr1	15764934	0.0195634746066121
543	ENSG00000162438	chr1	15764937	0.0195634746066121
544	ENSG00000162438	chr1	15764948	0.0195634746066121
545	ENSG00000162438	chr1	15766845	0.0195634746066121
546	ENSG00000132906	chr1	15817326	4.69090237669804e-06
547	ENSG00000132906	chr1	15818764	4.69090237669804e-06
548	ENSG00000132906	chr1	15818764	4.69090237669804e-06
549	ENSG00000132906	chr1	15818860	4.69090237669804e-06
550	ENSG00000132906	chr1	15819292	4.69090237669804e-06
551	ENSG00000132906	chr1	15819349	4.69090237669804e-06
552	ENSG00000132906	chr1	15819437	4.69090237669804e-06
553	ENSG00000132906	chr1	15821767	4.69090237669804e-06
554	ENSG00000132906	chr1	15831119	4.69090237669804e-06
555	ENSG00000132906	chr1	15834266	4.69090237669804e-06
556	ENSG00000132906	chr1	15844630	4.69090237669804e-06
557	ENSG00000186510	chr1	16345369	0.00198111182440576
558	ENSG00000186510	chr1	16347524	0.00198111182440576
559	ENSG00000186510	chr1	16348365	0.00198111182440576
560	ENSG00000186510	chr1	16348407	0.00198111182440576
561	ENSG00000186510	chr1	16348485	0.00198111182440576
562	ENSG00000186510	chr1	16348508	0.00198111182440576
563	ENSG00000186510	chr1	16348546	0.00198111182440576
564	ENSG00000186510	chr1	16353333	0.00198111182440576
565	ENSG00000184908	chr1	16370271	0.00102476885263798
566	ENSG00000184908	chr1	16375283	0.00102476885263798
567	ENSG00000184908	chr1	16378817	0.00102476885263798
568	ENSG00000142627	chr1	16450831	0.593939752482143
569	ENSG00000142627	chr1	16459507	0.593939752482143
570	ENSG00000142627	chr1	16461054	0.593939752482143
571	ENSG00000142627	chr1	16474872	0.593939752482143
572	ENSG00000117118	chr1	17345216	0.0261604543715143
573	ENSG00000117118	chr1	17345246	0.0261604543715143
574	ENSG00000117118	chr1	17345246	0.0261604543715143
575	ENSG00000117118	chr1	17349102	0.0261604543715143
576	ENSG00000117118	chr1	17350467	0.0261604543715143
577	ENSG00000117118	chr1	17354150	0.0261604543715143
578	ENSG00000117118	chr1	17354243	0.0261604543715143
579	ENSG00000117118	chr1	17359024	0.0261604543715143
580	ENSG00000142623	chr1	17549981	0.0193326354977546
581	ENSG00000142623	chr1	17566126	0.0193326354977546
582	ENSG00000142619	chr1	17575592	0.00174913317508265
583	ENSG00000159339	chr1	17634689	0.00107073435626498
584	ENSG00000159339	chr1	17634691	0.00107073435626498
585	ENSG00000159339	chr1	17672528	0.00107073435626498
586	ENSG00000159339	chr1	17674421	0.00107073435626498
587	ENSG00000159339	chr1	17675224	0.00107073435626498
588	ENSG00000158748	chr1	19991779	0.96618410613534
589	ENSG00000188257	chr1	20301924	0.000200338779376964
590	ENSG00000188257	chr1	20301927	0.000200338779376964
591	ENSG00000188257	chr1	20301930	0.000200338779376964
592	ENSG00000188257	chr1	20301930	0.000200338779376964
593	ENSG00000188257	chr1	20301957	0.000200338779376964
594	ENSG00000188257	chr1	20302165	0.000200338779376964
595	ENSG00000188257	chr1	20304738	0.000200338779376964
596	ENSG00000127472	chr1	20354671	0.02057127920611
597	ENSG00000127472	chr1	20354922	0.02057127920611
598	ENSG00000127472	chr1	20354926	0.02057127920611
599	ENSG00000127472	chr1	20355018	0.02057127920611
600	ENSG00000127472	chr1	20355018	0.02057127920611
601	ENSG00000127472	chr1	20355063	0.02057127920611
602	ENSG00000127472	chr1	20396700	0.02057127920611
603	ENSG00000127472	chr1	20396787	0.02057127920611
604	ENSG00000158825	chr1	20915440	0.356902441783247
605	ENSG00000158825	chr1	20915578	0.356902441783247
606	ENSG00000117298	chr1	21545076	0.825769844624645
607	ENSG00000117298	chr1	21546306	0.825769844624645
608	ENSG00000117298	chr1	21546351	0.825769844624645
609	ENSG00000117298	chr1	21546386	0.825769844624645
610	ENSG00000117298	chr1	21546429	0.825769844624645
611	ENSG00000117298	chr1	21559597	0.825769844624645
612	ENSG00000117298	chr1	21560062	0.825769844624645
613	ENSG00000117298	chr1	21564641	0.825769844624645
614	ENSG00000117298	chr1	21586805	0.825769844624645
615	ENSG00000117298	chr1	21599238	0.825769844624645
616	ENSG00000117298	chr1	21599324	0.825769844624645
617	ENSG00000162551	chr1	21896795	0.00496126628482608
618	ENSG00000162551	chr1	21900970	0.00496126628482608
619	ENSG00000142798	chr1	22149793	0.356744840686004
620	ENSG00000142798	chr1	22159608	0.356744840686004
621	ENSG00000142798	chr1	22160030	0.356744840686004
622	ENSG00000142798	chr1	22161645	0.356744840686004
623	ENSG00000142798	chr1	22161901	0.356744840686004
624	ENSG00000142798	chr1	22172688	0.356744840686004
625	ENSG00000142798	chr1	22172715	0.356744840686004
626	ENSG00000142798	chr1	22177803	0.356744840686004
627	ENSG00000142798	chr1	22199351	0.356744840686004
628	ENSG00000142798	chr1	22200970	0.356744840686004
629	ENSG00000142798	chr1	22204006	0.356744840686004
630	ENSG00000142798	chr1	22213725	0.356744840686004
631	ENSG00000142798	chr1	22213727	0.356744840686004
632	ENSG00000142798	chr1	22216308	0.356744840686004
633	ENSG00000070831	chr1	22379789	0.0774847202587772
634	ENSG00000070886	chr1	22890056	0.0914922014107152
635	ENSG00000070886	chr1	22890056	0.0914922014107152
636	ENSG00000070886	chr1	22890069	0.0914922014107152
637	ENSG00000173372	chr1	22962998	0.754879959438631
638	ENSG00000173372	chr1	22963254	0.754879959438631
639	ENSG00000173372	chr1	22964072	0.754879959438631
640	ENSG00000173369	chr1	22979254	0.802834932835149
641	ENSG00000173369	chr1	22979473	0.802834932835149
642	ENSG00000173369	chr1	22979681	0.802834932835149
643	ENSG00000173369	chr1	22979681	0.802834932835149
644	ENSG00000004487	chr1	23345940	5.2280888513729e-06
645	ENSG00000004487	chr1	23345985	5.2280888513729e-06
646	ENSG00000004487	chr1	23345987	5.2280888513729e-06
647	ENSG00000004487	chr1	23376917	5.2280888513729e-06
648	ENSG00000004487	chr1	23398616	5.2280888513729e-06
649	ENSG00000004487	chr1	23403726	5.2280888513729e-06
650	ENSG00000004487	chr1	23407365	5.2280888513729e-06
651	ENSG00000179546	chr1	23516992	0.00399300050496313
652	ENSG00000179546	chr1	23518387	0.00399300050496313
653	ENSG00000007968	chr1	23842850	2.68382991597028e-08
654	ENSG00000188822	chr1	24197015	0.0121126781583042
655	ENSG00000020633	chr1	25226001	0.105739721722704
656	ENSG00000020633	chr1	25226008	0.105739721722704
657	ENSG00000020633	chr1	25227519	0.105739721722704
658	ENSG00000020633	chr1	25228268	0.105739721722704
659	ENSG00000020633	chr1	25229062	0.105739721722704
660	ENSG00000020633	chr1	25256227	0.105739721722704
661	ENSG00000187010	chr1	25598883	0.193725117393877
662	ENSG00000187010	chr1	25598883	0.193725117393877
663	ENSG00000187010	chr1	25598988	0.193725117393877
664	ENSG00000187010	chr1	25599038	0.193725117393877
665	ENSG00000187010	chr1	25599038	0.193725117393877
666	ENSG00000117632	chr1	26226592	1.33253597078313e-05
667	ENSG00000117632	chr1	26226608	1.33253597078313e-05
668	ENSG00000117632	chr1	26227058	1.33253597078313e-05
669	ENSG00000117632	chr1	26227085	1.33253597078313e-05
670	ENSG00000117632	chr1	26227231	1.33253597078313e-05
671	ENSG00000117632	chr1	26227897	1.33253597078313e-05
672	ENSG00000117632	chr1	26228102	1.33253597078313e-05
673	ENSG00000188782	chr1	26517051	0.000608095655162498
674	ENSG00000188782	chr1	26517051	0.000608095655162498
675	ENSG00000188782	chr1	26517118	0.000608095655162498
676	ENSG00000169442	chr1	26644447	0.36790963089282
677	ENSG00000169442	chr1	26644448	0.36790963089282
678	ENSG00000169442	chr1	26644448	0.36790963089282
679	ENSG00000117676	chr1	26872332	0.614463285872147
680	ENSG00000117676	chr1	26872335	0.614463285872147
681	ENSG00000117676	chr1	26872342	0.614463285872147
682	ENSG00000117676	chr1	26873390	0.614463285872147
683	ENSG00000117676	chr1	26873733	0.614463285872147
684	ENSG00000117676	chr1	26877936	0.614463285872147
685	ENSG00000117676	chr1	26881689	0.614463285872147
686	ENSG00000117676	chr1	26883533	0.614463285872147
687	ENSG00000117676	chr1	26897719	0.614463285872147
688	ENSG00000117676	chr1	26898760	0.614463285872147
689	ENSG00000117713	chr1	27022523	0.382619390900445
690	ENSG00000117713	chr1	27022894	0.382619390900445
691	ENSG00000117713	chr1	27054198	0.382619390900445
692	ENSG00000117713	chr1	27055870	0.382619390900445
693	ENSG00000117713	chr1	27092760	0.382619390900445
694	ENSG00000117713	chr1	27097719	0.382619390900445
695	ENSG00000117713	chr1	27099454	0.382619390900445
696	ENSG00000117713	chr1	27099454	0.382619390900445
697	ENSG00000117713	chr1	27101360	0.382619390900445
698	ENSG00000131910	chr1	27237979	0.0570147672968152
699	ENSG00000142733	chr1	27681674	0.242710626814851
700	ENSG00000142733	chr1	27681674	0.242710626814851
701	ENSG00000142733	chr1	27681676	0.242710626814851
702	ENSG00000142733	chr1	27681679	0.242710626814851
703	ENSG00000142733	chr1	27681846	0.242710626814851
704	ENSG00000142733	chr1	27681881	0.242710626814851
705	ENSG00000142733	chr1	27683080	0.242710626814851
706	ENSG00000142733	chr1	27683651	0.242710626814851
707	ENSG00000181773	chr1	27719147	0.00753000425964077
708	ENSG00000000938	chr1	27938574	0.0312728661596384
709	ENSG00000000938	chr1	27938802	0.0312728661596384
710	ENSG00000000938	chr1	27938802	0.0312728661596384
711	ENSG00000000938	chr1	27938810	0.0312728661596384
712	ENSG00000000938	chr1	27939179	0.0312728661596384
713	ENSG00000000938	chr1	27942024	0.0312728661596384
714	ENSG00000000938	chr1	27949894	0.0312728661596384
715	ENSG00000000938	chr1	27949917	0.0312728661596384
716	ENSG00000169403	chr1	28473676	0.829888026191513
717	ENSG00000169403	chr1	28473676	0.829888026191513
718	ENSG00000169403	chr1	28476183	0.829888026191513
719	ENSG00000116329	chr1	29138653	0.442348813475332
720	ENSG00000121769	chr1	31838471	8.4241573181734e-08
721	ENSG00000121769	chr1	31838559	8.4241573181734e-08
722	ENSG00000121769	chr1	31838567	8.4241573181734e-08
723	ENSG00000121769	chr1	31838737	8.4241573181734e-08
724	ENSG00000121764	chr1	32083286	2.58740222427126e-05
725	ENSG00000121764	chr1	32083286	2.58740222427126e-05
726	ENSG00000121764	chr1	32083300	2.58740222427126e-05
727	ENSG00000121764	chr1	32084640	2.58740222427126e-05
728	ENSG00000121764	chr1	32084793	2.58740222427126e-05
729	ENSG00000182866	chr1	32716839	0.251714917675424
730	ENSG00000182866	chr1	32716864	0.251714917675424
731	ENSG00000182866	chr1	32716874	0.251714917675424
732	ENSG00000182866	chr1	32716875	0.251714917675424
733	ENSG00000182866	chr1	32716898	0.251714917675424
734	ENSG00000182866	chr1	32716918	0.251714917675424
735	ENSG00000182866	chr1	32739713	0.251714917675424
736	ENSG00000182866	chr1	32739715	0.251714917675424
737	ENSG00000182866	chr1	32739721	0.251714917675424
738	ENSG00000182866	chr1	32739721	0.251714917675424
739	ENSG00000182866	chr1	32739732	0.251714917675424
740	ENSG00000182866	chr1	32739930	0.251714917675424
741	ENSG00000182866	chr1	32741220	0.251714917675424
742	ENSG00000116478	chr1	32792789	0.0255523128962687
743	ENSG00000116478	chr1	32792874	0.0255523128962687
744	ENSG00000116478	chr1	32795080	0.0255523128962687
745	ENSG00000116478	chr1	32795749	0.0255523128962687
746	ENSG00000116478	chr1	32797136	0.0255523128962687
747	ENSG00000175130	chr1	32799432	5.16834396423255e-08
748	ENSG00000189280	chr1	35220647	0.0180159457341446
749	ENSG00000189433	chr1	35225341	0.0149501276333831
750	ENSG00000188910	chr1	35246789	0.314161142570311
751	ENSG00000188910	chr1	35247878	0.314161142570311
752	ENSG00000187513	chr1	35258598	0.14247405169764
753	ENSG00000187513	chr1	35258599	0.14247405169764
754	ENSG00000126067	chr1	36067184	1.25295946700631e-06
755	ENSG00000119535	chr1	36931643	0.783030358979716
756	ENSG00000119535	chr1	36931644	0.783030358979716
757	ENSG00000119535	chr1	36931644	0.783030358979716
758	ENSG00000119535	chr1	36931683	0.783030358979716
759	ENSG00000119535	chr1	36931696	0.783030358979716
760	ENSG00000119535	chr1	36931718	0.783030358979716
761	ENSG00000119535	chr1	36931718	0.783030358979716
762	ENSG00000119535	chr1	36931957	0.783030358979716
763	ENSG00000119535	chr1	36932182	0.783030358979716
764	ENSG00000119535	chr1	36932829	0.783030358979716
765	ENSG00000119535	chr1	36934348	0.783030358979716
766	ENSG00000119535	chr1	36938969	0.783030358979716
767	ENSG00000119535	chr1	36942583	0.783030358979716
768	ENSG00000119535	chr1	36944514	0.783030358979716
769	ENSG00000119535	chr1	36945032	0.783030358979716
770	ENSG00000163873	chr1	37315274	0.102003384345066
771	ENSG00000163873	chr1	37315548	0.102003384345066
772	ENSG00000183317	chr1	38179551	0.133666361721199
773	ENSG00000183317	chr1	38179557	0.133666361721199
774	ENSG00000183317	chr1	38179559	0.133666361721199
775	ENSG00000183317	chr1	38179560	0.133666361721199
776	ENSG00000183317	chr1	38179560	0.133666361721199
777	ENSG00000183317	chr1	38179560	0.133666361721199
778	ENSG00000183317	chr1	38179564	0.133666361721199
779	ENSG00000183317	chr1	38180525	0.133666361721199
780	ENSG00000183317	chr1	38181645	0.133666361721199
781	ENSG00000183317	chr1	38186350	0.133666361721199
782	ENSG00000183317	chr1	38192864	0.133666361721199
783	ENSG00000183317	chr1	38225943	0.133666361721199
784	ENSG00000188786	chr1	38275238	3.20266584769925e-05
785	ENSG00000188786	chr1	38323020	3.20266584769925e-05
786	ENSG00000168653	chr1	39491989	0.000477022708812829
787	ENSG00000043514	chr1	40306722	0.00576032556053049
788	ENSG00000043514	chr1	40306722	0.00576032556053049
789	ENSG00000043514	chr1	40306722	0.00576032556053049
790	ENSG00000043514	chr1	40307297	0.00576032556053049
791	ENSG00000043514	chr1	40307316	0.00576032556053049
792	ENSG00000043514	chr1	40307385	0.00576032556053049
793	ENSG00000043514	chr1	40307504	0.00576032556053049
794	ENSG00000043514	chr1	40309867	0.00576032556053049
795	ENSG00000043514	chr1	40312715	0.00576032556053049
796	ENSG00000043514	chr1	40312891	0.00576032556053049
797	ENSG00000043514	chr1	40312952	0.00576032556053049
798	ENSG00000043514	chr1	40313265	0.00576032556053049
799	ENSG00000043514	chr1	40317174	0.00576032556053049
800	ENSG00000043514	chr1	40318229	0.00576032556053049
801	ENSG00000131238	chr1	40538378	0.0424692552862897
802	ENSG00000131238	chr1	40538609	0.0424692552862897
803	ENSG00000131238	chr1	40539423	0.0424692552862897
804	ENSG00000131238	chr1	40539487	0.0424692552862897
805	ENSG00000131238	chr1	40539509	0.0424692552862897
806	ENSG00000131238	chr1	40539607	0.0424692552862897
807	ENSG00000131238	chr1	40539705	0.0424692552862897
808	ENSG00000131238	chr1	40539814	0.0424692552862897
809	ENSG00000131238	chr1	40544231	0.0424692552862897
810	ENSG00000131238	chr1	40555173	0.0424692552862897
811	ENSG00000117394	chr1	43391051	8.48376017792953e-06
812	ENSG00000117394	chr1	43392466	8.48376017792953e-06
813	ENSG00000117394	chr1	43394818	8.48376017792953e-06
814	ENSG00000117394	chr1	43395017	8.48376017792953e-06
815	ENSG00000117394	chr1	43395989	8.48376017792953e-06
816	ENSG00000117394	chr1	43417360	8.48376017792953e-06
817	ENSG00000066056	chr1	43766742	0.000470712964059088
818	ENSG00000066056	chr1	43766742	0.000470712964059088
819	ENSG00000066056	chr1	43768120	0.000470712964059088
820	ENSG00000066056	chr1	43772812	0.000470712964059088
821	ENSG00000066056	chr1	43778844	0.000470712964059088
822	ENSG00000066056	chr1	43778858	0.000470712964059088
823	ENSG00000066056	chr1	43778962	0.000470712964059088
824	ENSG00000066056	chr1	43783600	0.000470712964059088
825	ENSG00000066056	chr1	43785133	0.000470712964059088
826	ENSG00000117400	chr1	43803477	1.61453764218766e-17
827	ENSG00000117400	chr1	43803519	1.61453764218766e-17
828	ENSG00000142949	chr1	43990857	0.132414137184011
829	ENSG00000142949	chr1	43994232	0.132414137184011
830	ENSG00000142949	chr1	44048150	0.132414137184011
831	ENSG00000142949	chr1	44056691	0.132414137184011
832	ENSG00000142949	chr1	44056723	0.132414137184011
833	ENSG00000142949	chr1	44057120	0.132414137184011
834	ENSG00000142949	chr1	44063744	0.132414137184011
835	ENSG00000142949	chr1	44064509	0.132414137184011
836	ENSG00000142949	chr1	44071252	0.132414137184011
837	ENSG00000142949	chr1	44078810	0.132414137184011
838	ENSG00000066135	chr1	44115828	0.285138356379154
839	ENSG00000066135	chr1	44116206	0.285138356379154
840	ENSG00000066135	chr1	44118976	0.285138356379154
841	ENSG00000066135	chr1	44131955	0.285138356379154
842	ENSG00000066135	chr1	44156260	0.285138356379154
843	ENSG00000117408	chr1	44413226	0.729861220897373
844	ENSG00000117408	chr1	44413241	0.729861220897373
845	ENSG00000117408	chr1	44418888	0.729861220897373
846	ENSG00000117408	chr1	44422780	0.729861220897373
